Customer_Id,Annual_Income,Annual_Spend,Monthly_Visits,Avg_Order_Value,Customer_Tenure_Years,Gender,Payment_Method,cluster,predicted_segment_name
C05045,49652.58386,1993.035605,8,289.8324207,7,Male,Online,1,Regular Customers
C05046,96030.74466,4132.036341,8,473.6683006,2,Male,Store,2,Premium Customers
C05047,28435.81358,519.6491236,1,289.3688762,3,Female,Online,3,Budget Shoppers
C05048,53829.77282,1736.943864,8,204.4867665,9,Male,Online,1,Regular Customers
C05049,150822.101,10036.1041214875,16,723.657828,4,Female,Online,0,Loyal Customers
C05050,26031.74826,569.8677311,2,247.6498764,6,Male,Online,3,Budget Shoppers
C05051,73017.10018,4720.915252,9,478.6826553,3,Female,Online,2,Premium Customers
C05052,32000.17608,540.9881052,2,240.9632569,9,Female,Online,3,Budget Shoppers
C05053,95521.77801,5510.386101,9,559.4300562,8,Female,Store,2,Premium Customers
C05054,45848.83167,1767.445786,6,273.9376835,4,Male,Online,1,Regular Customers
C05055,31585.70906,555.3709645,3,182.383432,8,Male,Store,3,Budget Shoppers
C05056,32413.73022,680.0238442,4,115.8947806,1,Female,Store,3,Budget Shoppers
C05057,154939.0521,10036.1041214875,18,688.5788071,10,Female,Online,0,Loyal Customers
C05058,105560.0211,4851.025834,9,510.5873023,8,Female,Online,2,Premium Customers
C05059,51411.55645,1528.206607,7,203.6550951,2,Female,Store,1,Regular Customers
C05060,44838.0735,1905.186489,7,250.2090979,7,Male,Mobile App,1,Regular Customers
C05061,52683.80995,1971.479909,7,256.6962648,5,Male,Store,1,Regular Customers
C05062,55122.20674,1600.031492,6,227.7440027,4,Female,Online,1,Regular Customers
C05063,88078.50764,1847.954656,11,543.7869888,1,Female,Store,2,Premium Customers
C05064,31665.32865,607.1067641,4,109.7454211,9,Female,Mobile App,3,Budget Shoppers
C05065,163959.4509,10036.1041214875,19,621.7932985,1,Female,Online,0,Loyal Customers
C05066,30093.92778,615.1253825,1,514.4077715,1,Female,Store,3,Budget Shoppers
C05067,27310.03796,754.7136552,1,476.947849,6,Male,Online,3,Budget Shoppers
C05068,89104.52713,4839.829236,9,531.6827917,3,Male,Online,2,Premium Customers
C05069,55379.54153,1836.481232,5,338.5368575,10,Male,Online,1,Regular Customers
C05070,59629.38852,1732.318467,7,199.2859424,4,Female,Online,1,Regular Customers
C05071,54342.35457,1871.713205,6,323.6216113,9,Male,Online,1,Regular Customers
C05072,93618.29168,4367.693035,10,387.6225527,8,Female,Mobile App,2,Premium Customers
C05073,60843.63588,1880.416861,7,235.6108847,4,Female,Store,1,Regular Customers
C05074,31650.19213,618.7490258,3,193.8917272,9,Male,Online,3,Budget Shoppers
C05075,73158.44123,4761.144827,9,514.3717817,5,Male,Online,2,Premium Customers
C05076,30470.66608,658.1840584,3,170.1769658,6,Female,Mobile App,3,Budget Shoppers
C05077,49607.87559,1619.102011,6,233.4012433,6,Male,Store,1,Regular Customers
C05078,52645.99456,1636.953523,8,102.6276894,8,Male,Mobile App,1,Regular Customers
C05079,30136.57621,622.4475919,4,136.3505095,9,Female,Mobile App,3,Budget Shoppers
C05080,48810.89138,1890.740414,9,261.6449151,6,Male,Online,1,Regular Customers
C05081,56135.51166,1470.235358,6,277.0158825,1,Female,Store,1,Regular Customers
C05082,106405.2711,4560.073035,9,487.5779878,1,Male,Mobile App,2,Premium Customers
C05083,26385.75346,665.9748853,3,301.5224674,1,Male,Online,3,Budget Shoppers
C05084,25795.99362,408.8447176,2,138.1715777,2,Male,Store,3,Budget Shoppers
C05085,80600.35522,3410.240546,8,378.1108302,1,Male,Store,2,Premium Customers
C05086,112561.3022,4416.846435,10,442.6661898,3,Female,Mobile App,2,Premium Customers
C05087,22888.32036,693.2672603,3,140.6850597,7,Female,Online,3,Budget Shoppers
C05088,89464.15259,5686.547971,12,461.2539614,6,Male,Mobile App,2,Premium Customers
C05089,74890.43795,5730.210634,8,697.1813677,1,Male,Online,2,Premium Customers
C05090,31455.46112,529.8882521,5,87.46776786,6,Male,Store,3,Budget Shoppers
C05091,24488.01299,584.0163605,3,121.7104517,8,Female,Store,3,Budget Shoppers
C05092,87343.66385,3415.871507,8,395.8873821,3,Female,Online,2,Premium Customers
C05093,86578.90312,4461.154698,7,570.15184,5,Female,Mobile App,2,Premium Customers
C05094,107547.6709,4542.009821,10,471.0326965,6,Female,Store,2,Premium Customers
C05095,60278.3672,1481.414021,7,301.5224674,5,Female,Store,1,Regular Customers
C05096,154664.1803,10036.1041214875,19,618.3563796,4,Male,Store,0,Loyal Customers
C05097,46057.84999,1516.56677,6,169.8038082,6,Male,Online,1,Regular Customers
C05098,56135.51166,10036.1041214875,16,771.01441,1,Male,Mobile App,0,Loyal Customers
C05099,56135.51166,1498.458565,6,245.3098151,1,Male,Online,1,Regular Customers
C05100,60571.77708,1692.325538,6,302.3494221,10,Female,Store,1,Regular Customers
C05101,82523.02374,4285.457862,10,398.0732173,8,Male,Mobile App,2,Premium Customers
C05102,87336.33279,4556.703232,10,408.0679791,1,Female,Online,2,Premium Customers
C05103,32085.4494,525.7848975,3,116.5721489,9,Male,Online,3,Budget Shoppers
C05104,91037.34472,4597.758384,11,375.7297588,5,Female,Online,2,Premium Customers
C05105,25788.29939,580.3020373,2,219.5795363,1,Female,Store,3,Budget Shoppers
C05106,37532.59419,623.2178383,4,88.0100386,6,Male,Store,3,Budget Shoppers
C05107,49861.67352,1676.302495,6,179.7047068,2,Female,Online,1,Regular Customers
C05108,56135.51166,1661.082898,5,311.5526981,1,Female,Online,1,Regular Customers
C05109,29215.03478,549.6408343,2,263.8804403,1,Male,Store,3,Budget Shoppers
C05110,39322.42911,579.3555901,1,289.227348,6,Male,Store,3,Budget Shoppers
C05111,63064.16609,2194.922453,8,236.124379,2,Male,Mobile App,1,Regular Customers
C05112,26757.76536,507.3024953,2,187.3940442,10,Male,Store,3,Budget Shoppers
C05113,171307.63754124998,10036.1041214875,16,758.3764481,9,Male,Online,0,Loyal Customers
C05114,100570.7231,3951.955949,11,336.5538463,4,Male,Mobile App,2,Premium Customers
C05115,56067.74961,1919.908611,5,441.1409068,4,Female,Online,1,Regular Customers
C05116,63130.49935,1681.251571,8,271.850781,1,Female,Store,1,Regular Customers
C05117,54299.62517,1565.355276,6,364.3917877,3,Female,Online,1,Regular Customers
C05118,31828.20872,400.3487016,2,148.4195867,1,Female,Online,3,Budget Shoppers
C05119,58730.47492,1772.979743,5,322.6297462,1,Male,Store,1,Regular Customers
C05120,51761.24057,2089.469288,5,426.4976706,6,Female,Store,1,Regular Customers
C05121,50796.31323,1701.458817,6,271.0340743,8,Male,Online,1,Regular Customers
C05122,82304.14715,4729.187288,9,495.6535224,3,Female,Store,2,Premium Customers
C05123,54409.88325,2135.215408,5,433.8250478,2,Female,Store,1,Regular Customers
C05124,25873.15659,501.403255,1,497.5872735,1,Male,Online,3,Budget Shoppers
C05125,40381.54975,1893.692207,7,231.497349,3,Male,Online,1,Regular Customers
C05126,88502.81535,4711.975461,10,427.7078296,1,Male,Store,2,Premium Customers
C05127,32619.46636,589.7867419,1,399.0681704,6,Male,Online,3,Budget Shoppers
C05128,33042.5687,624.1734223,4,92.92446692,4,Female,Store,3,Budget Shoppers
C05129,53468.02682,1686.976777,4,413.5892104,1,Female,Online,1,Regular Customers
C05130,52808.32245,1847.954656,6,361.2348672,9,Male,Mobile App,1,Regular Customers
C05131,50243.06266,1242.532229,5,255.9813272,4,Male,Online,1,Regular Customers
C05132,49407.16357,1380.827506,5,266.9222047,10,Female,Store,1,Regular Customers
C05133,51049.30011,1845.345211,6,314.1177532,9,Male,Mobile App,1,Regular Customers
C05134,40637.55877,1904.234388,6,237.5418947,7,Male,Online,1,Regular Customers
C05135,29737.81591,680.432792,4,166.3756064,4,Female,Store,3,Budget Shoppers
C05136,131425.078,10036.1041214875,17,725.8105941,10,Male,Store,0,Loyal Customers
C05137,79171.35824,3935.079404,9,459.0335517,3,Male,Store,2,Premium Customers
C05138,88313.55412,4597.663843,10,463.9139705,9,Male,Online,2,Premium Customers
C05139,26573.09354,677.7175418,2,241.2055151,10,Female,Store,3,Budget Shoppers
C05140,53533.1852,2103.062465,7,298.0753892,1,Female,Online,1,Regular Customers
C05141,52515.42554,1421.668367,8,139.5461839,9,Female,Store,1,Regular Customers
C05142,38382.40897,1913.912876,7,262.8591281,10,Male,Store,1,Regular Customers
C05143,165696.2171,10036.1041214875,16,790.4306518,4,Male,Online,0,Loyal Customers
C05144,94808.88844,4186.347815,10,427.2488396,8,Female,Online,2,Premium Customers
C05145,28932.21315,633.0071767,2,310.3231658,3,Female,Online,3,Budget Shoppers
C05146,116115.7751,5717.65585,9,571.7731465,6,Male,Online,2,Premium Customers
C05147,135646.963,10036.1041214875,19,615.7237512,8,Female,Online,0,Loyal Customers
C05148,60856.06144,1672.841997,8,156.1404024,3,Female,Online,1,Regular Customers
C05149,27145.6578,784.7674822,1,415.2635975,1,Female,Store,3,Budget Shoppers
C05150,51474.35679,2098.467633,5,424.167802,7,Male,Store,1,Regular Customers
C05151,90743.07852,4296.355007,12,349.7454386,6,Male,Online,2,Premium Customers
C05152,167299.1817,10036.1041214875,17,572.3294113,1,Male,Online,0,Loyal Customers
C05153,161330.033,10036.1041214875,14,811.4038154,5,Male,Online,0,Loyal Customers
C05154,101393.2738,4362.305304,8,445.7898477,1,Female,Store,2,Premium Customers
C05155,27452.38992,535.9001313,1,353.84641,5,Male,Online,3,Budget Shoppers
C05156,99838.30323,3095.827339,9,361.8750375,10,Female,Online,2,Premium Customers
C05157,53522.08956,1759.506778,7,246.0771716,6,Female,Online,1,Regular Customers
C05158,91863.12936,4542.768911,9,511.7696434,7,Female,Store,2,Premium Customers
C05159,68721.25897,3046.005407,11,299.8065728,7,Female,Mobile App,1,Regular Customers
C05160,28891.8895,546.0160745,4,301.5224674,7,Male,Online,3,Budget Shoppers
C05161,33186.83334,576.4417539,3,159.4631426,7,Male,Online,3,Budget Shoppers
C05162,148299.2478,9269.466204,19,466.76678,1,Female,Store,0,Loyal Customers
C05163,171307.63754124998,10036.1041214875,17,698.7386293,10,Male,Store,0,Loyal Customers
C05164,49097.71119,2010.811834,7,217.3927633,10,Male,Online,1,Regular Customers
C05165,56622.17563,2155.128331,7,316.7531677,1,Male,Store,1,Regular Customers
C05166,35911.25458,689.1149615,2,273.8945916,3,Female,Online,3,Budget Shoppers
C05167,153144.4659,10036.1041214875,20,612.1881969,7,Male,Online,0,Loyal Customers
C05168,58061.60276,2273.449141,6,307.5838324,3,Female,Online,1,Regular Customers
C05169,103041.0081,3729.763332,10,413.1274308,1,Male,Store,2,Premium Customers
C05170,140681.5347,10036.1041214875,16,631.9410668,4,Female,Mobile App,0,Loyal Customers
C05171,48180.69509,1550.266629,5,211.183887,9,Female,Online,1,Regular Customers
C05172,32410.82118,497.3092341,1,206.5135005,10,Male,Online,3,Budget Shoppers
C05173,31309.07478,497.9552679,4,124.2753269,6,Female,Store,3,Budget Shoppers
C05174,47757.20787,1739.103203,8,185.3416137,8,Female,Store,1,Regular Customers
C05175,99384.80146,3963.939828,9,301.5224674,4,Female,Store,2,Premium Customers
C05176,30935.57806,638.9036656,3,159.391504,8,Female,Mobile App,3,Budget Shoppers
C05177,52118.32179,2537.737776,8,262.154869,2,Male,Mobile App,1,Regular Customers
C05178,84365.65331,3692.580414,9,301.5224674,5,Male,Store,2,Premium Customers
C05179,60582.87163,1771.622215,7,235.3623377,2,Male,Mobile App,1,Regular Customers
C05180,62328.31326,1396.089384,7,179.8747129,8,Male,Online,1,Regular Customers
C05181,47745.233,1948.032184,8,301.5224674,5,Male,Store,1,Regular Customers
C05182,27505.52546,503.2218846,3,102.0786393,9,Male,Online,3,Budget Shoppers
C05183,32467.82786,578.8568156,2,172.4052993,9,Female,Mobile App,3,Budget Shoppers
C05184,64359.329,3496.165841,8,363.4183592,7,Male,Store,1,Regular Customers
C05185,60024.2533,1562.216246,7,185.3378604,5,Male,Online,1,Regular Customers
C05186,54016.52993,2271.780034,6,367.577284,10,Male,Store,1,Regular Customers
C05187,59873.29992,1735.809712,7,221.4261385,7,Female,Mobile App,1,Regular Customers
C05188,60428.43609,2007.667102,7,264.2006504,6,Male,Online,1,Regular Customers
C05189,89528.85505,1847.954656,10,329.5863692,3,Male,Online,2,Premium Customers
C05190,89258.44809,5408.120923,9,574.5506438,7,Female,Store,2,Premium Customers
C05191,52196.80044,1504.302772,5,309.8292134,4,Male,Store,1,Regular Customers
C05192,56544.08319,1652.860091,7,301.5224674,1,Male,Store,1,Regular Customers
C05193,58710.64134,1744.83643,6,194.276607,9,Male,Online,1,Regular Customers
C05194,82914.20661,1847.954656,6,848.5410537875001,10,Male,Mobile App,2,Premium Customers
C05195,57920.37751,1737.524027,6,295.3778152,8,Female,Online,1,Regular Customers
C05196,56135.51166,646.4980001,1,471.7297929,7,Male,Mobile App,3,Budget Shoppers
C05197,155222.1731,8737.876879,18,475.8279337,1,Male,Mobile App,0,Loyal Customers
C05198,37815.39378,493.5249434,6,-9.896755869,8,Male,Store,3,Budget Shoppers
C05199,151340.1696,10036.1041214875,17,555.5522927,6,Female,Store,0,Loyal Customers
C05200,26671.92244,589.2342338,2,240.7643391,3,Male,Store,3,Budget Shoppers
C05201,34273.3091,587.6420131,1,280.7393008,9,Male,Online,3,Budget Shoppers
C05202,35521.41976,465.2297998,3,155.427238,2,Male,Online,3,Budget Shoppers
C05203,97609.10064,4400.371243,10,401.0242083,6,Male,Mobile App,2,Premium Customers
C05204,32549.89385,651.0094554,4,146.5084732,7,Female,Online,3,Budget Shoppers
C05205,97851.51277,4147.542204,9,406.5582337,2,Male,Online,2,Premium Customers
C05206,108114.6798,4634.42816,8,514.355537,3,Female,Online,2,Premium Customers
C05207,58113.62313,1558.757092,8,179.2156716,5,Male,Online,1,Regular Customers
C05208,141596.6433,10036.1041214875,16,653.0148932,1,Male,Store,0,Loyal Customers
C05209,171307.63754124998,10036.1041214875,18,536.4915812,3,Female,Online,0,Loyal Customers
C05210,60448.88685,1766.914617,5,355.4784629,9,Male,Store,1,Regular Customers
C05211,66427.73964,5787.877675,7,800.966567,2,Male,Online,2,Premium Customers
C05212,55783.55807,2138.16835,7,267.3747698,3,Male,Mobile App,1,Regular Customers
C05213,47722.09411,2081.799949,6,381.8468935,7,Female,Store,1,Regular Customers
C05214,55672.88108,1867.054769,5,345.7353319,9,Male,Mobile App,1,Regular Customers
C05215,93917.04466,4598.216318,8,558.207402,8,Male,Online,2,Premium Customers
C05216,171307.63754124998,10036.1041214875,17,827.6834006,9,Male,Store,0,Loyal Customers
C05217,58910.85336,2001.658429,8,250.2206764,6,Female,Online,1,Regular Customers
C05218,53571.1868,1667.759042,6,293.7050242,5,Female,Store,1,Regular Customers
C05219,56522.39507,1722.250584,5,301.5224674,10,Male,Store,1,Regular Customers
C05220,24307.71347,728.4574828,4,127.4518703,6,Male,Store,3,Budget Shoppers
C05221,97184.79749,4220.231706,10,379.3644202,6,Male,Online,2,Premium Customers
C05222,171307.63754124998,10036.1041214875,16,766.0786211,9,Male,Online,0,Loyal Customers
C05223,29013.62491,673.8498153,4,114.9563802,3,Female,Store,3,Budget Shoppers
C05224,56135.51166,5049.530421,10,473.844446,6,Male,Online,2,Premium Customers
C05225,27163.97849,695.6391562,2,301.5224674,4,Female,Store,3,Budget Shoppers
C05226,34350.11843,696.916333,5,128.1987099,5,Male,Online,3,Budget Shoppers
C05227,171307.63754124998,10036.1041214875,20,620.5026336,5,Female,Online,0,Loyal Customers
C05228,86076.73355,4337.900596,11,376.461999,10,Male,Online,2,Premium Customers
C05229,29313.54336,703.142713,1,364.4236853,10,Female,Store,3,Budget Shoppers
C05230,69447.37013,4606.030076,10,421.5971889,3,Female,Online,2,Premium Customers
C05231,61157.37977,1929.218578,8,228.5854108,6,Female,Store,1,Regular Customers
C05232,63840.39254,1451.659613,6,236.4030419,7,Female,Online,1,Regular Customers
C05233,57897.90646,2261.32438,7,297.2313111,2,Male,Store,1,Regular Customers
C05234,88561.52825,3156.96382,8,396.3309026,10,Male,Mobile App,2,Premium Customers
C05235,28886.98036,646.2253018,2,187.5458137,10,Female,Online,3,Budget Shoppers
C05236,53105.78773,1837.788484,6,279.4614034,8,Female,Store,1,Regular Customers
C05237,28521.06856,553.0081587,3,160.7465097,3,Female,Online,3,Budget Shoppers
C05238,171307.63754124998,10036.1041214875,18,655.5659322,9,Male,Online,0,Loyal Customers
C05239,35594.97751,543.4670635,4,77.07896049,8,Female,Online,3,Budget Shoppers
C05240,33377.8217,475.0311702,1,283.2349892,8,Female,Mobile App,3,Budget Shoppers
C05241,92945.09411,4061.875364,11,371.2678842,5,Female,Online,2,Premium Customers
C05242,89660.05571,4487.982502,10,434.7550753,6,Male,Store,2,Premium Customers
C05243,61223.6941,2115.433148,7,266.7633013,5,Male,Store,1,Regular Customers
C05244,101775.1655,4146.646719,8,544.06609,4,Male,Online,2,Premium Customers
C05245,24879.88665,553.6303446,5,131.1569098,6,Female,Online,3,Budget Shoppers
C05246,56135.51166,498.6551435,4,301.5224674,10,Male,Store,1,Regular Customers
C05247,39746.31863,1610.825626,7,204.639905,3,Male,Mobile App,1,Regular Customers
C05248,29341.57281,580.5635532,2,239.7038082,6,Female,Store,3,Budget Shoppers
C05249,57931.40334,1297.546235,8,143.9973458,6,Male,Online,1,Regular Customers
C05250,160617.5865,10036.1041214875,18,664.1785813,3,Female,Store,0,Loyal Customers
C05251,33326.49727,683.9815265,1,452.1089079,7,Female,Online,3,Budget Shoppers
C05252,81140.66647,4478.642793,8,540.9302831,5,Male,Online,2,Premium Customers
C05253,31398.88298,645.7747536,1,615.817642,10,Male,Online,3,Budget Shoppers
C05254,25593.81504,461.1193595,2,189.7892135,9,Male,Mobile App,3,Budget Shoppers
C05255,28666.17085,545.3188087,1,579.7276948,4,Male,Mobile App,3,Budget Shoppers
C05256,52763.15019,1300.145895,7,148.2131146,7,Male,Store,1,Regular Customers
C05257,87229.76761,4306.927637,10,387.3309787,9,Male,Online,2,Premium Customers
C05258,88994.02569,4234.04831,10,394.2411341,1,Female,Store,2,Premium Customers
C05259,85379.21641,4589.829977,9,509.6090757,7,Male,Online,2,Premium Customers
C05260,92936.39501,4131.12869,10,422.9287585,3,Male,Online,2,Premium Customers
C05261,171307.63754124998,10036.1041214875,18,680.3616608,3,Male,Store,0,Loyal Customers
C05262,24417.61165,591.9689261,3,212.674449,9,Male,Online,3,Budget Shoppers
C05263,28588.41065,522.2505335,3,205.6935967,1,Male,Online,3,Budget Shoppers
C05264,56135.51166,3666.084322,10,404.6254606,4,Male,Store,2,Premium Customers
C05265,29302.82595,695.2032763,5,118.1219585,8,Male,Mobile App,3,Budget Shoppers
C05266,60887.27067,1991.978025,7,275.7324969,5,Female,Online,1,Regular Customers
C05267,85810.65933,4805.871186,11,409.9509974,8,Female,Mobile App,2,Premium Customers
C05268,144595.7601,10036.1041214875,16,710.2863001,7,Male,Mobile App,0,Loyal Customers
C05269,52094.46647,1844.576713,7,276.4850821,3,Male,Online,1,Regular Customers
C05270,40311.1839,1865.756023,7,216.704234,5,Male,Online,1,Regular Customers
C05271,97743.84727,3557.633195,10,340.8939994,2,Female,Online,2,Premium Customers
